180,12	20066,667
180,49	20066,667
180,87	20066,667
181,25	-375,833
181,63	-2371,429
182,01	-635,616
182,38	-2175,000
182,76	-553,488
183,14	-278,462
183,52	-10440,000
183,89	1039,024
184,27	-284,000
184,65	34500,000
185,03	-2345,455
185,40	-547,761
185,78	-284,298
186,16	-4855,556
186,54	-1147,222
186,91	2523,529
187,29	-993,023
187,67	-706,780
188,05	457,143
188,42	-282,222
188,80	-1338,462
189,18	-168,794
189,56	-97,134
189,93	-270,202
190,31	-290,643
190,69	-233,333
191,06	-365,116
191,44	-177,007
191,82	-105,806
192,20	-154,435
192,57	-191,845
192,95	-189,048
193,33	-332,215
193,70	-165,587
194,08	-319,745
194,46	-228,743
194,83	-110,850
195,21	-288,889
195,59	-119,592
195,96	-178,205
196,34	-118,909
196,72	-162,393
197,09	-187,448
197,47	-167,254
197,85	-118,182
198,22	-99,401
198,60	-271,429
198,98	-209,317
199,35	-123,194
199,73	-312,921
200,11	-198,795
200,48	-136,131
200,86	-140,392
201,24	-142,361
201,61	-165,919
201,99	-144,280
202,37	-320,755
202,74	-206,464
203,12	-176,563
203,49	-158,633
203,87	-90,608
204,25	-154,978
204,62	-249,730
205,00	-157,198
205,37	-134,797
205,75	-135,231
206,13	-172,836
206,50	-140,303
206,88	-293,377
207,25	-127,887
207,63	-63,272
208,01	-231,818
208,38	-151,211
208,76	-93,531
209,13	-88,571
209,51	-138,869
209,88	-174,564
210,26	-135,165
210,64	-192,095
211,01	-100,578
211,39	-79,319
211,76	-99,191
212,14	-115,550
212,51	-118,681
212,89	-160,745
213,26	-103,263
213,64	-112,379
214,02	-77,897
214,39	-114,112
214,77	-49,016
215,14	-60,545
215,52	-55,123
215,89	-47,846
216,27	-41,109
216,64	-36,059
217,02	-30,097
217,39	-31,741
217,77	-22,942
218,14	-20,319
218,52	-23,602
218,89	-20,844
219,27	-18,991
219,64	-21,005
220,02	-19,170
220,39	-16,621
220,77	-13,930
221,14	-11,329
221,52	-15,566
221,89	-10,926
222,27	-11,784
222,64	-8,969
223,02	-14,813
223,39	-10,475
223,77	-9,529
224,14	-7,939
224,51	-7,565
224,89	-9,335
225,26	-7,071
225,64	-6,383
226,01	-4,532
226,39	-5,162
226,76	-6,235
227,14	-3,760
227,51	-5,349
227,88	-4,706
228,26	-4,638
228,63	-3,221
229,01	-3,133
229,38	-3,062
229,75	-2,208
230,13	-3,466
230,50	-2,482
230,88	-2,671
231,25	-2,960
231,63	-1,685
232,00	-2,408
232,37	-2,434
232,75	-1,904
233,12	-2,457
233,49	-1,301
233,87	-1,850
234,24	-1,420
234,62	-1,613
234,99	-0,282
235,36	-0,641
235,74	-0,781
236,11	-1,817
236,48	-0,528
236,86	-0,868
237,23	-0,184
237,60	-0,642
237,98	-1,096
238,35	-1,477
238,73	-1,268
239,10	-0,556
239,47	-0,761
239,85	0,105
240,22	-0,704
240,59	-0,227
240,96	-0,465
241,34	-0,449
241,71	-0,329
242,08	-0,351
242,46	-0,314
242,83	0,351
243,20	-0,006
243,58	-0,181
243,95	-0,116
244,32	0,828
244,70	0,513
245,07	0,688
245,44	0,551
245,81	0,299
246,19	0,076
246,56	-0,286
246,93	-0,427
247,31	0,238
247,68	-0,354
248,05	0,211
248,42	0,251
248,80	0,065
249,17	0,079
249,54	-0,710
249,91	0,302
250,29	0,494
250,66	0,502
251,03	0,195
251,40	0,197
251,78	0,526
252,15	0,460
252,52	0,187
252,89	-0,050
253,26	0,364
253,64	0,231
254,01	0,209
254,38	0,383
254,75	0,381
255,12	0,953
255,50	0,923
255,87	0,584
256,24	0,515
256,61	1,061
256,98	0,525
257,36	1,022
257,73	0,164
258,10	0,373
258,47	0,864
258,84	0,281
259,22	1,000
259,59	0,469
259,96	0,351
260,33	1,000
260,70	0,516
261,07	0,593
261,45	0,711
261,82	0,921
262,19	0,737
262,56	0,620
262,93	0,514
263,30	0,929
263,67	0,535
264,04	0,791
264,42	0,604
264,79	0,725
265,16	0,488
265,53	0,558
265,90	0,723
266,27	0,595
266,64	0,838
267,01	0,759
267,39	0,560
267,76	0,680
268,13	0,608
268,50	0,505
268,87	0,589
269,24	0,606
269,61	0,698
269,98	0,516
270,35	0,633
270,72	0,710
271,09	0,698
271,46	0,455
271,84	0,306
272,21	0,701
272,58	0,705
272,95	0,631
273,32	0,803
273,69	0,866
274,06	0,625
274,43	0,576
274,80	0,569
275,17	0,617
275,54	0,641
275,91	0,779
276,28	0,573
276,65	0,404
277,02	0,266
277,39	0,660
277,76	0,581
278,13	0,513
278,50	0,610
278,87	0,382
279,24	0,534
279,61	0,141
279,98	1,075
280,35	0,547
280,72	0,673
281,09	0,624
281,46	0,756
281,83	0,685
282,20	0,215
282,57	0,166
282,94	0,546
283,31	0,404
283,68	0,393
284,05	0,853
284,42	0,288
284,79	0,538
285,16	0,575
285,53	0,758
285,90	0,601
286,27	0,651
286,64	0,939
287,00	0,677
287,37	0,525
287,74	0,779
288,11	0,479
288,48	0,689
288,85	0,606
289,22	0,554
289,59	0,666
289,96	0,662
290,33	0,308
290,70	0,799
291,07	0,306
291,43	0,443
291,80	0,689
292,17	0,397
292,54	0,887
292,91	0,656
293,28	0,471
293,65	0,419
294,02	0,860
294,38	0,652
294,75	0,572
295,12	0,583
295,49	0,705
295,86	0,726
296,23	0,907
296,60	0,655
296,96	0,830
297,33	0,658
297,70	0,584
298,07	0,470
298,44	0,335
298,81	0,276
299,17	0,387
299,54	0,864
299,91	0,845
300,28	0,692
300,65	0,712
301,02	0,887
301,38	0,458
301,75	0,601
302,12	0,464
302,49	0,793
302,86	0,648
303,22	1,002
303,59	0,665
303,96	0,374
304,33	0,837
304,69	0,761
305,06	0,759
305,43	0,390
305,80	0,698
306,17	0,478
306,53	0,795
306,90	0,553
307,27	0,519
307,64	0,431
308,00	0,520
308,37	0,718
308,74	0,603
309,11	0,657
309,47	0,810
309,84	0,636
310,21	0,590
310,57	0,422
310,94	0,375
311,31	0,353
311,68	0,478
312,04	0,713
312,41	0,900
312,78	0,497
313,14	0,534
313,51	0,487
313,88	0,294
314,25	0,725
314,61	0,426
314,98	0,486
315,35	0,478
315,71	0,446
316,08	0,532
316,45	0,493
316,81	0,718
317,18	0,508
317,55	0,267
317,91	0,978
318,28	0,426
318,65	0,547
319,01	0,066
319,38	0,233
319,75	0,594
320,11	0,763
320,48	1,140
320,84	0,800
321,21	0,496
321,58	0,647
321,94	0,538
322,31	0,462
322,68	0,434
323,04	0,252
323,41	0,077
323,77	0,592
324,14	0,260
324,51	0,444
324,87	0,459
325,24	0,302
325,60	-0,076
325,97	0,320
326,33	0,278
326,70	0,226
327,07	0,309
327,43	0,521
327,80	0,615
328,16	0,512
328,53	0,500
328,89	0,857
329,26	-0,006
329,63	0,347
329,99	0,669
330,36	0,543
330,72	0,141
331,09	0,249
331,45	0,800
331,82	0,133
332,18	0,468
332,55	0,239
332,91	0,185
333,28	0,407
333,64	0,482
334,01	0,811
334,37	0,823
334,74	0,237
335,10	0,220
335,47	0,377
335,83	0,375
336,20	-0,217
336,56	0,078
336,93	0,483
337,29	0,518
337,66	0,171
338,02	0,145
338,39	-0,261
338,75	0,421
339,12	0,092
339,48	0,079
339,85	-0,487
340,21	0,458
340,57	0,121
340,94	0,550
341,30	0,454
341,67	0,293
342,03	-0,098
342,40	0,311
342,76	0,364
343,13	0,674
343,49	0,085
343,85	0,225
344,22	-0,144
344,58	0,628
344,95	0,331
345,31	0,606
345,67	0,250
346,04	-0,100
346,40	0,794
346,77	0,242
347,13	0,033
347,49	0,232
347,86	0,367
348,22	0,294
348,58	-0,161
