180,12	10,256
180,49	10,256
180,87	10,256
181,25	74,359
181,63	-1533,333
182,01	210,811
182,38	60,000
182,76	-12,195
183,14	47,917
183,52	-165,625
183,89	-12,903
184,27	138,806
184,65	-306,667
185,03	77,320
185,40	39,706
185,78	-225,641
186,16	347,619
186,54	-11,111
186,91	-988,889
187,29	-400,000
187,67	30,769
188,05	79,762
188,42	494,118
188,80	146,667
189,18	-1,195
189,56	3,929
189,93	53,455
190,31	22,650
190,69	-6,855
191,06	-20,982
191,44	4,924
191,82	6,746
192,20	-37,363
192,57	14,789
192,95	5,625
193,33	-21,596
193,70	-4,317
194,08	27,697
194,46	11,502
194,83	0,000
195,21	-11,151
195,59	-56,322
195,96	-21,724
196,34	26,513
196,72	24,625
197,09	26,407
197,47	11,371
197,85	-4,835
198,22	-8,078
198,60	19,420
198,98	15,320
199,35	15,498
199,73	13,523
200,11	9,063
200,48	-3,344
200,86	-12,462
201,24	20,859
201,61	-14,334
201,99	17,711
202,37	16,285
202,74	10,993
203,12	-6,731
203,49	-5,761
203,87	-16,818
204,25	-3,422
204,62	-10,284
205,00	19,420
205,37	-51,087
205,75	-82,418
206,13	56,959
206,50	-36,095
206,88	14,320
207,25	22,022
207,63	-7,493
208,01	6,077
208,38	6,378
208,76	23,322
209,13	11,813
209,51	19,894
209,88	19,565
210,26	-3,937
210,64	16,976
211,01	15,490
211,39	12,188
211,76	-16,414
212,14	15,416
212,51	12,500
212,89	11,799
213,26	16,134
213,64	-16,239
214,02	0,839
214,39	8,578
214,77	-9,211
215,14	0,087
215,52	2,557
215,89	2,283
216,27	4,300
216,64	-5,928
217,02	3,004
217,39	7,086
217,77	-1,549
218,14	-4,456
218,52	4,061
218,89	2,102
219,27	3,663
219,64	0,734
220,02	2,816
220,39	3,118
220,77	4,607
221,14	1,017
221,52	0,444
221,89	1,655
222,27	2,082
222,64	1,670
223,02	-2,432
223,39	0,152
223,77	2,080
224,14	-0,143
224,51	-0,707
224,89	1,513
225,26	0,240
225,64	1,063
226,01	0,780
226,39	1,823
226,76	0,608
227,14	1,870
227,51	0,570
227,88	1,324
228,26	1,541
228,63	-0,728
229,01	0,607
229,38	0,952
229,75	1,388
230,13	0,503
230,50	1,436
230,88	-0,155
231,25	-1,023
231,63	0,542
232,00	1,365
232,37	0,264
232,75	0,409
233,12	1,255
233,49	1,482
233,87	0,211
234,24	0,521
234,62	0,325
234,99	1,453
235,36	0,517
235,74	0,371
236,11	0,792
236,48	0,114
236,86	0,461
237,23	0,243
237,60	0,538
237,98	0,491
238,35	0,749
238,73	0,715
239,10	0,443
239,47	0,925
239,85	0,696
240,22	1,246
240,59	0,363
240,96	0,480
241,34	0,558
241,71	1,046
242,08	0,958
242,46	0,483
242,83	0,400
243,20	0,251
243,58	0,686
243,95	0,398
244,32	0,750
244,70	0,593
245,07	0,275
245,44	0,627
245,81	0,456
246,19	0,495
246,56	0,870
246,93	0,235
247,31	0,916
247,68	0,820
248,05	0,686
248,42	0,179
248,80	0,532
249,17	0,792
249,54	1,062
249,91	0,857
250,29	0,734
250,66	0,332
251,03	0,591
251,40	0,530
251,78	0,575
252,15	0,139
252,52	0,351
252,89	0,552
253,26	0,296
253,64	0,784
254,01	1,176
254,38	0,244
254,75	0,392
255,12	0,489
255,50	0,306
255,87	0,827
256,24	0,640
256,61	0,429
256,98	0,627
257,36	0,432
257,73	0,176
258,10	0,659
258,47	0,341
258,84	0,611
259,22	0,587
259,59	0,363
259,96	0,506
260,33	0,217
260,70	0,103
261,07	0,422
261,45	0,504
261,82	0,593
262,19	0,085
262,56	0,730
262,93	0,033
263,30	0,572
263,67	0,358
264,04	0,374
264,42	0,134
264,79	0,532
265,16	0,601
265,53	0,205
265,90	0,738
266,27	0,406
266,64	0,641
267,01	0,556
267,39	0,311
267,76	0,612
268,13	0,385
268,50	0,623
268,87	0,153
269,24	0,324
269,61	0,428
269,98	0,381
270,35	0,242
270,72	0,391
271,09	0,433
271,46	0,209
271,84	0,454
272,21	0,492
272,58	0,387
272,95	0,568
273,32	0,398
273,69	0,517
274,06	0,350
274,43	0,502
274,80	0,487
275,17	0,276
275,54	0,157
275,91	0,302
276,28	0,245
276,65	0,536
277,02	0,361
277,39	0,285
277,76	0,387
278,13	0,333
278,50	0,268
278,87	0,411
279,24	0,343
279,61	0,511
279,98	-0,067
280,35	0,314
280,72	0,614
281,09	0,449
281,46	0,162
281,83	-0,101
282,20	0,189
282,57	0,376
282,94	0,570
283,31	0,340
283,68	0,275
284,05	0,669
284,42	0,252
284,79	0,304
285,16	0,521
285,53	0,489
285,90	0,435
286,27	0,331
286,64	0,299
287,00	0,439
287,37	0,349
287,74	0,597
288,11	0,296
288,48	0,534
288,85	0,333
289,22	0,334
289,59	0,338
289,96	0,334
290,33	0,380
290,70	0,560
291,07	0,416
291,43	0,134
291,80	0,324
292,17	0,429
292,54	0,477
292,91	0,381
293,28	0,463
293,65	0,143
294,02	0,580
294,38	0,450
294,75	0,371
295,12	0,420
295,49	0,427
295,86	0,186
296,23	0,242
296,60	0,228
296,96	0,266
297,33	0,426
297,70	0,316
298,07	0,524
298,44	0,426
298,81	0,424
299,17	0,255
299,54	0,351
299,91	0,417
300,28	0,339
300,65	0,435
301,02	0,332
301,38	0,183
301,75	0,640
302,12	0,394
302,49	0,287
302,86	0,175
303,22	0,168
303,59	0,606
303,96	0,348
304,33	0,357
304,69	0,243
305,06	0,241
305,43	0,114
305,80	0,210
306,17	0,468
306,53	0,371
306,90	0,369
307,27	0,734
307,64	0,308
308,00	0,260
308,37	0,320
308,74	0,296
309,11	0,283
309,47	0,526
309,84	0,179
310,21	0,354
310,57	0,205
310,94	0,173
311,31	0,485
311,68	0,411
312,04	0,316
312,41	0,046
312,78	0,172
313,14	0,047
313,51	0,332
313,88	0,245
314,25	0,189
314,61	0,482
314,98	0,453
315,35	0,292
315,71	-0,157
316,08	0,240
316,45	0,187
316,81	0,076
317,18	0,892
317,55	0,368
317,91	0,726
318,28	0,346
318,65	0,043
319,01	0,787
319,38	0,480
319,75	0,391
320,11	0,407
320,48	0,583
320,84	0,175
321,21	0,123
321,58	0,311
321,94	0,075
322,31	0,482
322,68	0,395
323,04	0,075
323,41	0,079
323,77	0,233
324,14	0,352
324,51	0,559
324,87	0,550
325,24	0,106
325,60	0,306
325,97	0,441
326,33	0,430
326,70	0,293
327,07	0,297
327,43	0,612
327,80	0,582
328,16	0,674
328,53	0,470
328,89	0,198
329,26	0,414
329,63	0,401
329,99	0,440
330,36	0,463
330,72	0,141
331,09	0,547
331,45	0,381
331,82	0,438
332,18	0,320
332,55	0,195
332,91	0,473
333,28	0,351
333,64	0,169
334,01	0,645
334,37	0,344
334,74	0,270
335,10	0,385
335,47	0,133
335,83	0,386
336,20	0,455
336,56	0,088
336,93	0,570
337,29	0,413
337,66	0,337
338,02	0,739
338,39	0,494
338,75	0,333
339,12	0,284
339,48	0,286
339,85	0,407
340,21	0,576
340,57	0,625
340,94	0,291
341,30	0,491
341,67	0,062
342,03	0,200
342,40	0,209
342,76	0,238
343,13	0,309
343,49	0,263
343,85	0,599
344,22	0,368
344,58	0,522
344,95	0,421
345,31	0,383
345,67	0,551
346,04	0,254
346,40	0,599
346,77	0,350
347,13	0,183
347,49	0,564
347,86	0,292
348,22	0,504
348,58	0,558
348,95	0,481
349,31	0,605
349,68	0,181
350,04	0,322
350,40	0,340
350,77	-0,013
351,13	0,416
351,49	0,442
351,86	0,333
352,22	0,480
352,58	0,154
352,95	0,377
353,31	0,360
353,67	0,481
354,04	0,304
354,40	0,517
354,76	0,351
355,13	0,519
355,49	0,493
355,85	0,139
356,21	0,517
356,58	0,256
356,94	0,489
357,30	0,496
357,67	0,259
358,03	0,365
358,39	0,431
358,75	0,616
359,12	0,503
359,48	0,397
359,84	0,409
360,21	0,583
360,57	0,339
360,93	-0,071
361,29	0,200
361,66	0,629
362,02	0,515
362,38	-0,034
362,74	0,029
363,10	0,447
363,47	0,329
363,83	0,400
364,19	0,629
364,55	0,206
364,92	-0,050
365,28	0,331
365,64	0,138
366,00	0,743
366,36	0,559
366,73	0,349
367,09	0,589
367,45	0,433
367,81	0,519
368,17	0,239
368,54	0,385
368,90	0,207
369,26	0,503
369,62	0,401
369,98	0,384
370,34	0,488
370,71	0,385
371,07	0,647
371,43	0,155
371,79	0,210
372,15	0,148
372,51	0,560
372,87	0,569
373,24	0,354
373,60	0,442
373,96	0,663
374,32	0,470
374,68	0,262
375,04	0,117
375,40	0,203
375,76	0,202
376,12	0,365
376,49	0,222
376,85	0,290
377,21	0,680
377,57	0,569
377,93	0,413
378,29	0,882
378,65	0,773
379,01	0,293
379,37	0,319
379,73	0,338
380,09	0,107
380,45	0,437
380,81	0,522
381,18	0,107
381,54	-0,101
381,90	0,223
382,26	0,563
382,62	0,470
382,98	0,649
383,34	0,424
383,70	0,613
384,06	0,673
384,42	0,695
384,78	0,459
385,14	0,493
385,50	0,166
385,86	0,443
386,22	0,693
386,58	0,231
386,94	0,371
387,30	0,425
387,66	0,529
388,02	0,477
388,38	0,514
388,74	0,803
389,10	0,410
389,46	0,403
389,82	0,438
390,18	0,527
390,54	0,411
390,90	0,505
391,26	0,581
391,62	0,902
391,97	0,681
392,33	0,384
392,69	0,240
393,05	0,803
393,41	0,385
393,77	0,484
394,13	0,311
394,49	0,869
394,85	0,675
395,21	0,616
395,57	0,704
395,93	0,613
396,29	0,633
396,64	0,793
397,00	0,273
397,36	0,188
397,72	0,688
398,08	0,815
398,44	0,878
398,80	0,880
399,16	0,723
399,51	0,611
399,87	0,737
400,23	0,832
400,59	1,124
400,95	0,988
401,31	0,648
401,67	1,255
402,02	0,956
402,38	1,013
402,74	1,107
403,10	1,031
403,46	0,888
403,82	1,021
404,17	0,984
404,53	1,462
404,89	0,919
405,25	0,976
405,61	1,088
405,96	1,064
406,32	1,526
406,68	1,619
407,04	0,940
407,40	1,087
407,75	1,074
408,11	1,323
408,47	0,919
408,83	1,216
409,19	1,207
409,54	1,355
409,90	1,345
410,26	1,478
410,62	1,814
410,97	1,519
411,33	1,780
411,69	1,653
412,05	0,944
412,40	1,919
412,76	1,267
413,12	1,483
413,47	1,246
413,83	1,502
414,19	1,091
414,55	1,159
414,90	0,996
415,26	1,564
415,62	1,383
415,97	1,226
416,33	1,932
416,69	1,225
417,04	1,344
417,40	1,577
417,76	1,757
418,12	1,719
418,47	1,632
418,83	1,265
419,19	1,123
419,54	1,704
419,90	1,415
420,25	1,492
420,61	1,664
420,97	1,726
421,32	1,447
421,68	1,499
422,04	1,468
422,39	0,951
422,75	1,204
423,11	1,106
423,46	1,582
423,82	1,204
424,17	1,449
424,53	1,203
424,89	2,037
425,24	1,177
425,60	1,199
425,95	1,988
426,31	1,772
426,67	2,068
427,02	1,531
427,38	1,082
427,73	1,365
428,09	1,890
428,44	1,533
428,80	0,976
429,16	0,883
429,51	1,490
429,87	1,244
430,22	1,925
430,58	1,845
430,93	1,429
431,29	1,339
431,64	1,092
432,00	0,966
432,35	1,718
432,71	1,888
433,06	1,942
433,42	1,862
433,77	1,440
434,13	1,798
434,48	1,435
434,84	2,209
435,19	1,317
435,55	1,274
435,90	1,676
436,26	1,899
436,61	1,436
436,97	2,800
437,32	1,966
437,68	2,298
438,03	2,065
438,39	1,724
438,74	0,977
439,10	1,571
439,45	1,823
439,81	1,008
440,16	1,925
440,51	1,669
440,87	1,924
441,22	1,363
441,58	0,647
441,93	1,527
442,29	1,738
442,64	1,916
442,99	1,943
443,35	2,025
443,70	1,618
444,06	1,116
444,41	1,532
444,76	2,489
445,12	0,686
445,47	2,133
445,82	1,012
446,18	3,227
446,53	0,675
446,89	1,691
447,24	2,190
447,59	2,878
447,95	1,413
448,30	2,382
448,65	2,716
449,01	1,687
449,36	2,209
449,71	1,306
450,07	2,692
450,42	0,477
450,77	3,819
451,13	3,832
451,48	2,420
451,83	2,979
452,19	2,087
452,54	1,497
452,89	3,591
453,25	2,324
453,60	2,288
453,95	3,476
454,30	2,511
454,66	2,118
455,01	2,450
455,36	1,018
455,71	0,198
456,07	2,777
456,42	2,458
456,77	2,715
457,13	1,875
457,48	2,223
457,83	0,811
458,18	0,806
458,53	2,173
458,89	1,974
459,24	2,174
459,59	1,032
459,94	2,166
460,30	1,920
460,65	0,949
461,00	2,044
461,35	1,534
461,70	2,452
462,06	2,299
462,41	0,948
462,76	2,738
463,11	-0,174
463,46	2,855
463,82	1,938
464,17	2,011
464,52	2,213
464,87	2,265
465,22	0,770
465,57	1,804
465,93	1,376
466,28	1,227
466,63	2,983
466,98	1,205
467,33	1,365
467,68	0,931
468,03	0,922
468,39	0,100
468,74	0,731
469,09	2,404
469,44	1,338
469,79	1,109
470,14	1,712
470,49	2,637
470,84	1,200
471,19	0,869
471,55	0,817
471,90	0,875
472,25	0,768
472,60	0,926
472,95	2,509
473,30	1,761
473,65	2,163
474,00	0,972
474,35	0,243
474,70	1,926
475,05	2,324
475,40	2,150
475,75	0,330
476,10	1,459
476,45	1,411
476,80	1,459
477,15	1,135
477,50	0,587
477,85	2,290
478,21	1,348
478,56	0,861
478,91	2,323
479,26	0,064
479,61	1,014
479,96	2,527
480,31	2,718
480,66	2,419
481,00	1,683
481,35	-0,235
481,70	1,051
482,05	2,210
482,40	1,085
482,75	0,038
483,10	0,659
483,45	0,917
483,80	1,007
484,15	-0,089
484,50	0,445
484,85	0,659
485,20	2,025
485,55	-0,023
485,90	1,464
486,25	1,904
486,60	3,129
486,95	0,695
487,30	1,975
487,64	1,451
487,99	1,560
488,34	1,480
488,69	2,051
489,04	1,096
489,39	1,365
489,74	-0,173
490,09	0,319
490,44	1,326
490,78	1,218
491,13	2,023
491,48	0,806
491,83	2,112
492,18	0,613
492,53	0,904
492,88	0,013
493,22	2,434
493,57	1,370
493,92	1,889
494,27	0,623
494,62	1,664
494,97	1,569
495,31	2,461
495,66	1,650
496,01	0,332
496,36	-0,339
496,71	1,951
497,05	1,670
497,40	1,081
497,75	1,865
498,10	1,119
498,45	-0,476
498,79	2,071
499,14	1,301
499,49	0,125
499,84	2,721
500,18	0,880
500,53	0,949
500,88	0,077
501,23	1,507
501,57	1,246
501,92	1,262
502,27	1,772
502,62	-0,086
502,96	1,212
503,31	0,111
503,66	0,432
504,00	1,032
504,35	0,591
504,70	-0,156
505,05	0,688
505,39	-0,089
505,74	2,164
506,09	1,270
506,43	0,307
506,78	1,104
507,13	0,822
507,47	2,444
507,82	1,793
508,17	0,833
508,51	1,253
508,86	1,496
509,21	0,853
509,55	0,707
509,90	0,482
510,25	1,802
510,59	1,031
510,94	1,031
511,29	0,980
511,63	-0,276
511,98	0,380
512,32	1,884
512,67	1,470
513,02	0,789
513,36	0,325
513,71	0,607
514,05	2,696
514,40	2,056
514,75	2,338
515,09	0,715
515,44	2,379
515,78	3,152
516,13	2,086
516,48	1,335
516,82	2,073
517,17	3,833
517,51	2,165
517,86	2,322
518,20	2,323
518,55	2,785
518,89	0,931
519,24	2,482
519,58	0,646
519,93	0,039
520,27	1,537
520,62	2,245
520,96	1,646
521,31	2,273
521,66	1,605
522,00	1,351
522,35	3,540
522,69	3,331
523,03	1,919
523,38	1,775
523,72	1,380
524,07	3,440
524,41	1,195
524,76	0,301
525,10	3,004
525,45	3,360
525,79	3,228
526,14	2,709
526,48	1,389
526,83	1,959
527,17	-2,140
527,51	2,858
527,86	1,373
528,20	1,985
528,55	0,713
528,89	3,498
529,24	2,119
529,58	2,839
529,92	0,818
530,27	1,328
530,61	2,201
530,96	1,713
531,30	1,247
531,64	0,357
531,99	1,224
532,33	2,118
532,67	1,733
533,02	2,081
533,36	2,821
533,71	1,935
534,05	-0,871
534,39	-2,655
534,74	1,661
535,08	2,475
535,42	1,181
535,77	1,614
536,11	3,065
536,45	-0,393
536,80	0,593
537,14	2,973
537,48	1,490
537,82	2,672
538,17	2,646
538,51	0,708
538,85	1,618
539,20	2,671
539,54	-0,095
539,88	0,590
540,22	1,546
540,57	1,897
540,91	2,122
541,25	-1,016
541,60	0,678
541,94	0,626
542,28	0,988
542,62	-3,287
542,97	1,853
543,31	-1,488
543,65	2,198
543,99	3,134
544,33	0,584
544,68	1,412
545,02	4,034
545,36	-0,589
545,70	3,697
546,05	1,193
546,39	2,313
546,73	4,975
547,07	0,732
547,41	1,666
547,75	1,445
548,10	4,557
548,44	0,817
548,78	1,595
549,12	0,979
549,46	2,373
549,80	-0,141
550,15	0,978
550,49	0,305
550,83	1,201
551,17	1,239
551,51	1,476
551,85	1,188
552,19	0,017
552,54	-1,481
552,88	3,436
553,22	2,628
553,56	1,843
553,90	0,721
554,24	1,018
554,58	0,728
554,92	-0,271
555,26	-0,311
555,60	1,633
555,95	1,455
556,29	5,389
556,63	3,123
556,97	2,212
557,31	1,933
557,65	1,198
